epoch,loss_sup,loss_cons,loss_total,val_loss,val_iou,val_precision,val_recall,val_f1
63,"tf.Tensor(0.7660755, shape=(), dtype=float32)","tf.Tensor(0.0069519803, shape=(), dtype=float32)","tf.Tensor(0.7730275, shape=(), dtype=float32)",0.4834787845611572,0.38775885105133057,0.8852590322494507,0.4309639036655426,0.531684935092926
64,"tf.Tensor(0.7477969, shape=(), dtype=float32)","tf.Tensor(0.010689371, shape=(), dtype=float32)","tf.Tensor(0.7584863, shape=(), dtype=float32)",0.5105726718902588,0.3567951023578644,0.8842365145683289,0.3919408917427063,0.49604693055152893
65,"tf.Tensor(0.7490058, shape=(), dtype=float32)","tf.Tensor(0.005713312, shape=(), dtype=float32)","tf.Tensor(0.7547191, shape=(), dtype=float32)",0.5538244843482971,0.3080293536186218,0.8879734873771667,0.33195629715919495,0.4368460178375244
66,"tf.Tensor(0.6809044, shape=(), dtype=float32)","tf.Tensor(0.0051423404, shape=(), dtype=float32)","tf.Tensor(0.6860467, shape=(), dtype=float32)",0.5845653414726257,0.24345216155052185,0.8739264607429504,0.24368542432785034,0.3625376224517822
67,"tf.Tensor(0.752375, shape=(), dtype=float32)","tf.Tensor(0.0051130992, shape=(), dtype=float32)","tf.Tensor(0.75748813, shape=(), dtype=float32)",0.5564241409301758,0.3053794205188751,0.9008556604385376,0.34143170714378357,0.4342838227748871
68,"tf.Tensor(0.7509754, shape=(), dtype=float32)","tf.Tensor(0.0052840495, shape=(), dtype=float32)","tf.Tensor(0.75625944, shape=(), dtype=float32)",0.5882266163825989,0.2527550160884857,0.9055637121200562,0.27393677830696106,0.36928844451904297
69,"tf.Tensor(0.754131, shape=(), dtype=float32)","tf.Tensor(0.004769015, shape=(), dtype=float32)","tf.Tensor(0.75890005, shape=(), dtype=float32)",0.6300228834152222,0.20110347867012024,0.9088366031646729,0.21485814452171326,0.3027232587337494
70,"tf.Tensor(0.81339794, shape=(), dtype=float32)","tf.Tensor(0.005883118, shape=(), dtype=float32)","tf.Tensor(0.81928104, shape=(), dtype=float32)",0.6286298036575317,0.1904599666595459,0.8891681432723999,0.18405622243881226,0.2892467975616455
71,"tf.Tensor(0.75037575, shape=(), dtype=float32)","tf.Tensor(0.0048876265, shape=(), dtype=float32)","tf.Tensor(0.7552634, shape=(), dtype=float32)",0.6354801058769226,0.18725021183490753,0.908482551574707,0.19158440828323364,0.2881213128566742
72,"tf.Tensor(0.74956155, shape=(), dtype=float32)","tf.Tensor(0.0065467427, shape=(), dtype=float32)","tf.Tensor(0.7561083, shape=(), dtype=float32)",0.5499703288078308,0.30962520837783813,0.9011398553848267,0.3499048352241516,0.43752631545066833
73,"tf.Tensor(0.75102454, shape=(), dtype=float32)","tf.Tensor(0.004586701, shape=(), dtype=float32)","tf.Tensor(0.75561124, shape=(), dtype=float32)",0.5928024649620056,0.25541093945503235,0.9034056663513184,0.28085464239120483,0.37254247069358826
74,"tf.Tensor(0.7243067, shape=(), dtype=float32)","tf.Tensor(0.007163773, shape=(), dtype=float32)","tf.Tensor(0.73147047, shape=(), dtype=float32)",0.6081511974334717,0.23246529698371887,0.8862018585205078,0.24370741844177246,0.3434619903564453
75,"tf.Tensor(0.74925184, shape=(), dtype=float32)","tf.Tensor(0.004484295, shape=(), dtype=float32)","tf.Tensor(0.75373614, shape=(), dtype=float32)",0.6276059150695801,0.1943041980266571,0.9083376526832581,0.20627248287200928,0.2924031615257263
76,"tf.Tensor(0.74978983, shape=(), dtype=float32)","tf.Tensor(0.0044089146, shape=(), dtype=float32)","tf.Tensor(0.75419873, shape=(), dtype=float32)",0.649009108543396,0.1705777645111084,0.9093850255012512,0.17900963127613068,0.26365187764167786
77,"tf.Tensor(0.75681794, shape=(), dtype=float32)","tf.Tensor(0.0045684366, shape=(), dtype=float32)","tf.Tensor(0.7613864, shape=(), dtype=float32)",0.5907905101776123,0.26994407176971436,0.9278298616409302,0.31175950169563293,0.38404712080955505
78,"tf.Tensor(0.78354806, shape=(), dtype=float32)","tf.Tensor(0.0043382873, shape=(), dtype=float32)","tf.Tensor(0.7878863, shape=(), dtype=float32)",0.6054866313934326,0.23394526541233063,0.8970715403556824,0.2540227472782135,0.3392820358276367
79,"tf.Tensor(0.76935947, shape=(), dtype=float32)","tf.Tensor(0.0044085733, shape=(), dtype=float32)","tf.Tensor(0.77376807, shape=(), dtype=float32)",0.6549646854400635,0.14594446122646332,0.9145885705947876,0.14082194864749908,0.22766733169555664
